mandi_id,price_date,commodity,arrivals,min_price,max_price,modal_price
M2,2025-09-12,Onion,1768,1821,2258,1993
M2,2025-09-13,Onion,1380,1594,2127,1875
M2,2025-09-14,Onion,1308,1613,2085,1848
M2,2025-09-15,Onion,1479,1700,2192,1942
M2,2025-09-16,Onion,1363,1937,2355,2059
M2,2025-09-17,Onion,1480,1674,2001,1843
M2,2025-09-18,Onion,1694,1728,2111,1839
M2,2025-09-19,Onion,1917,1760,2252,1972
M2,2025-09-20,Onion,1453,1664,1978,1867
M2,2025-09-21,Onion,1895,1754,2113,2002
M2,2025-09-22,Onion,1480,1674,2222,1960
M2,2025-09-23,Onion,1327,1660,1983,1859
M2,2025-09-24,Onion,1419,1933,2256,2111
M2,2025-09-25,Onion,1409,1606,2086,1883
M2,2025-09-27,Onion,1351,1784,2340,2039
M2,2025-09-28,Onion,1646,1809,2187,1998
M2,2025-09-29,Onion,1768,1908,2387,2093
M2,2025-09-30,Onion,1902,1790,2290,2066
M2,2025-10-01,Onion,1507,1647,1996,1769
M2,2025-10-02,Onion,1722,1628,1893,1724
M2,2025-10-03,Onion,1551,1642,1931,1747
M2,2025-10-05,Onion,2143,1729,1968,1831
M2,2025-10-06,Onion,1540,1624,1904,1811
M2,2025-10-07,Onion,1515,1550,1944,1793
M2,2025-10-08,Onion,1807,1607,1858,1717
M2,2025-10-10,Onion,2051,1727,2084,1910
M2,2025-10-12,Onion,2029,1562,1854,1681
M2,2025-10-13,Onion,2008,1753,2152,1891
M2,2025-10-14,Onion,1739,1439,1735,1650
M2,2025-10-15,Onion,1831,1499,1747,1661
M2,2025-10-16,Onion,1717,1537,1990,1779
M2,2025-10-17,Onion,1442,1431,1847,1681
M2,2025-10-18,Onion,2129,1599,2076,1819
M2,2025-10-19,Onion,2037,1569,1983,1726
M2,2025-10-20,Onion,2000,1608,1981,1792
M2,2025-10-22,Onion,1962,1622,2010,1828
M2,2025-10-23,Onion,1546,1579,1999,1779
M2,2025-10-24,Onion,2118,1615,1878,1709
M2,2025-10-25,Onion,1486,1677,1928,1829
M2,2025-10-26,Onion,2127,1737,1984,1843
M2,2025-10-27,Onion,1750,1491,1877,1653
M2,2025-10-28,Onion,1704,1648,1897,1792
M2,2025-10-29,Onion,2009,1747,2121,1914
M2,2025-10-31,Onion,1599,1573,1861,1701
M2,2025-11-01,Onion,1718,1275,1547,1463
M2,2025-11-02,Onion,1969,1303,1593,1420
M2,2025-11-03,Onion,1784,1237,1652,1437
M2,2025-11-04,Onion,2053,1264,1594,1444
M2,2025-11-05,Onion,1942,1388,1812,1581
M2,2025-11-06,Onion,1936,1414,1728,1504
M2,2025-11-08,Onion,2177,1365,1645,1533
M2,2025-11-10,Onion,2425,1369,1725,1561
M2,2025-11-11,Onion,2078,1446,1784,1566
M2,2025-11-12,Onion,2124,1201,1570,1405
M2,2025-11-13,Onion,2201,1413,1706,1527
M2,2025-11-14,Onion,1835,1444,1707,1600
M2,2025-11-15,Onion,1708,1484,1736,1572
M2,2025-11-16,Onion,1745,1457,1798,1607
M2,2025-11-17,Onion,2321,1478,1740,1626
M2,2025-11-19,Onion,1682,1468,1722,1562
M2,2025-11-20,Onion,1747,1257,1562,1431
M2,2025-11-21,Onion,2259,1293,1642,1452
M2,2025-11-22,Onion,2225,1484,1686,1581
M2,2025-11-23,Onion,2148,1365,1755,1540
M2,2025-11-24,Onion,2129,1342,1678,1572
M2,2025-11-25,Onion,2227,1314,1625,1503
M2,2025-11-26,Onion,2019,1325,1683,1531
M2,2025-11-28,Onion,2255,1469,1720,1627
M2,2025-11-30,Onion,2131,1306,1658,1506
M2,2025-12-01,Onion,2696,1062,1339,1203
M2,2025-12-02,Onion,2602,1013,1341,1170
M2,2025-12-03,Onion,2134,1206,1466,1351
M2,2025-12-04,Onion,2637,1214,1413,1315
M2,2025-12-05,Onion,2680,1161,1361,1247
M2,2025-12-07,Onion,2882,1242,1426,1338
M2,2025-12-08,Onion,2598,1059,1370,1237
M2,2025-12-11,Onion,2189,1103,1234,1175
M2,2025-12-13,Onion,2074,1208,1501,1333
M2,2025-12-14,Onion,2372,1061,1382,1221
M2,2025-12-15,Onion,2107,1174,1407,1245
M2,2025-12-16,Onion,2062,1208,1525,1355
M2,2025-12-17,Onion,2103,1072,1356,1226
M2,2025-12-19,Onion,2112,1119,1387,1255
M2,2025-12-20,Onion,2984,1087,1336,1243
M2,2025-12-21,Onion,2123,1164,1340,1244
M2,2025-12-22,Onion,2541,1134,1391,1257
M2,2025-12-23,Onion,2274,1053,1409,1228
M2,2025-12-24,Onion,2484,1146,1480,1301
M2,2025-12-25,Onion,3043,1097,1366,1285
M2,2025-12-27,Onion,2541,1140,1414,1331
M2,2025-12-28,Onion,2840,1168,1419,1285
M2,2025-12-29,Onion,2039,1032,1326,1182
M2,2025-12-30,Onion,2263,1133,1401,1219
M2,2026-01-01,Onion,3164,915,1167,1024
M2,2026-01-03,Onion,3445,881,1130,1035
M2,2026-01-04,Onion,3517,920,1190,1082
M2,2026-01-05,Onion,2659,933,1155,1087
M2,2026-01-06,Onion,2853,933,1152,1061
M2,2026-01-07,Onion,2951,930,1151,1049
M2,2026-01-08,Onion,2496,856,1148,1006
M2,2026-01-09,Onion,2821,840,1117,981
M2,2026-01-10,Onion,3164,1012,1154,1070
M2,2026-01-11,Onion,3310,1050,1262,1114
M2,2026-01-12,Onion,2491,969,1259,1096
M2,2026-01-13,Onion,2609,983,1216,1118
M2,2026-01-14,Onion,2512,869,1123,997
M2,2026-01-15,Onion,3586,997,1223,1129
M2,2026-01-16,Onion,2874,969,1257,1115
M2,2026-01-18,Onion,3069,1052,1222,1130
M2,2026-01-19,Onion,2865,925,1212,1082
M2,2026-01-20,Onion,3030,1017,1210,1098
M2,2026-01-22,Onion,3593,957,1118,1014
M2,2026-01-24,Onion,3504,983,1191,1048
M2,2026-01-25,Onion,3305,918,1147,1008
M2,2026-01-26,Onion,3548,884,1100,1032
M2,2026-01-27,Onion,2800,1052,1252,1127
M2,2026-01-28,Onion,2823,945,1207,1063
M2,2026-01-29,Onion,2479,1044,1307,1142
M2,2026-01-30,Onion,2943,984,1284,1148
M2,2026-01-31,Onion,2695,926,1131,1030
M2,2026-02-01,Onion,3334,894,1041,973
M2,2026-02-02,Onion,3361,861,1052,959
M2,2026-02-03,Onion,3168,918,1095,968
M2,2026-02-04,Onion,3450,913,1070,969
M2,2026-02-05,Onion,2847,999,1169,1060
M2,2026-02-06,Onion,2944,845,1095,980
M2,2026-02-07,Onion,3135,903,1152,1003
M2,2026-02-08,Onion,3203,891,1105,999
M2,2026-02-09,Onion,3479,826,986,936
M2,2026-02-10,Onion,3472,941,1090,1013
M2,2026-02-11,Onion,3052,867,1109,988
M2,2026-02-12,Onion,3016,830,1032,926
M2,2026-02-13,Onion,2995,795,1028,925
M2,2026-02-14,Onion,2594,874,1042,977
M2,2026-02-15,Onion,3119,901,1059,953
M2,2026-02-16,Onion,3420,909,1105,1006
M2,2026-02-16,Onion,3420,909,1105,1006
M2,2026-02-17,Onion,2722,884,1088,974
M2,2026-02-18,Onion,3857,904,1164,1017
M2,2026-02-19,Onion,3202,998,1213,1076
M2,2026-02-20,Onion,3854,864,984,931
M2,2026-02-21,Onion,3534,966,1127,1033
M2,2026-02-22,Onion,3310,830,1052,953
M2,2026-02-23,Onion,3617,811,1051,940
M2,2026-02-24,Onion,2911,819,1042,921
M2,2026-02-25,Onion,2988,820,993,922
M2,2026-02-26,Onion,3312,847,1016,958
M2,2026-02-27,Onion,3754,864,1071,944
M2,2026-02-28,Onion,3743,956,1082,1015
M2,2026-02-28,Onion,3743,956,1082,1015
M2,2026-03-02,Onion,2433,884,1101,1011
M2,2026-03-03,Onion,2924,938,1109,1052
M2,2026-03-04,Onion,2637,1052,1225,1133
M2,2026-03-06,Onion,3529,1048,1242,1147
M2,2026-03-07,Onion,2920,899,1144,1008
M2,2026-03-08,Onion,3516,1002,1173,1060
M2,2026-03-09,Onion,3409,913,1159,1022
M2,2026-03-10,Onion,2733,930,1095,1000
M2,2026-03-12,Onion,3549,1039,1255,1107
M2,2026-03-13,Onion,2910,851,1064,993
M2,2026-03-15,Onion,2997,992,1211,1134
M2,2026-03-16,Onion,3175,911,1143,1020
M2,2026-03-17,Onion,2564,1018,1174,1112
M2,2026-03-18,Onion,2906,1018,1214,1110
M2,2026-03-20,Onion,3319,1045,1284,1146
M2,2026-03-21,Onion,3229,1061,1306,1137
M2,2026-03-22,Onion,2627,939,1180,1029
M2,2026-03-23,Onion,3451,1001,1199,1076
M2,2026-03-24,Onion,3325,927,1149,999
M2,2026-03-25,Onion,3431,980,1263,1121
M2,2026-03-26,Onion,2517,966,1115,1031
M2,2026-03-27,Onion,2577,995,1279,1136
M2,2026-03-28,Onion,3269,884,1089,1031
M2,2026-03-29,Onion,2541,999,1235,1095
M2,2026-03-30,Onion,2940,902,1154,1022
M2,2026-03-31,Onion,2783,977,1145,1032
M2,2026-04-01,Onion,2593,1213,1420,1320
M2,2026-04-02,Onion,2963,1110,1272,1199
M2,2026-04-03,Onion,2606,1189,1548,1360
M2,2026-04-04,Onion,2074,1085,1305,1172
M2,2026-04-05,Onion,2670,1129,1281,1204
M2,2026-04-06,Onion,2410,1169,1511,1322
M2,2026-04-07,Onion,2343,1211,1465,1346
M2,2026-04-08,Onion,2259,1211,1370,1277
M2,2026-04-09,Onion,2109,1112,1329,1225
M2,2026-04-10,Onion,2489,1107,1414,1238
M2,2026-04-11,Onion,2727,1215,1472,1340
M2,2026-04-12,Onion,2490,1058,1360,1216
M2,2026-04-13,Onion,2404,1147,1424,1254
M2,2026-04-14,Onion,2682,1219,1496,1320
M2,2026-04-15,Onion,2717,1149,1362,1252
M2,2026-04-16,Onion,2492,1276,1529,1352
M2,2026-04-17,Onion,2370,1170,1391,1259
M2,2026-04-19,Onion,2711,1162,1448,1347
M2,2026-04-20,Onion,2507,1034,1304,1177
M2,2026-04-21,Onion,2292,1286,1447,1354
M2,2026-04-23,Onion,2948,1069,1363,1219
M2,2026-04-25,Onion,2700,1250,1420,1352
M2,2026-04-27,Onion,2962,1137,1432,1248
M2,2026-04-28,Onion,2293,1148,1455,1331
M2,2026-04-29,Onion,2710,1094,1318,1247
M2,2026-04-30,Onion,2222,1072,1317,1212
M2,2026-05-01,Onion,1769,1423,1765,1549
M2,2026-05-04,Onion,2407,1251,1520,1435
M2,2026-05-05,Onion,2384,1283,1508,1427
M2,2026-05-06,Onion,1904,1503,1758,1591
M2,2026-05-07,Onion,2237,1335,1707,1553
M2,2026-05-08,Onion,2382,1304,1606,1490
M2,2026-05-09,Onion,1731,1443,1795,1611
M2,2026-05-10,Onion,2199,1326,1643,1547
M2,2026-05-12,Onion,2103,1371,1741,1566
M2,2026-05-13,Onion,1767,1227,1508,1428
M2,2026-05-14,Onion,2410,1367,1658,1531
M2,2026-05-15,Onion,2177,1414,1703,1506
M2,2026-05-16,Onion,1948,1482,1831,1631
M2,2026-05-17,Onion,1749,1482,1771,1565
M2,2026-05-18,Onion,2205,1443,1786,1561
M2,2026-05-19,Onion,1944,1418,1715,1627
M2,2026-05-19,Onion,1944,1418,1715,1627
M2,2026-05-20,Onion,1902,1281,1582,1470
M2,2026-05-21,Onion,2392,1370,1716,1611
M2,2026-05-22,Onion,2055,1305,1681,1500
M2,2026-05-23,Onion,1755,1439,1778,1612
M2,2026-05-25,Onion,2508,1264,1553,1452
M2,2026-05-26,Onion,2353,1248,1567,1439
M2,2026-05-27,Onion,2324,1219,1631,1425
M2,2026-05-28,Onion,2363,1572,1742,1657
M2,2026-05-29,Onion,2263,1311,1717,1523
M2,2026-05-30,Onion,1874,1416,1721,1591
M2,2026-05-31,Onion,1757,1327,1630,1537
M2,2026-06-02,Onion,2119,1802,2191,1927
M2,2026-06-03,Onion,2082,1681,2110,1948
M2,2026-06-04,Onion,1752,1634,2087,1906
M2,2026-06-04,Onion,1752,1634,2087,1906
M2,2026-06-05,Onion,1890,1566,2051,1785
M2,2026-06-07,Onion,2055,1620,1896,1735
M2,2026-06-08,Onion,2128,1593,1949,1802
M2,2026-06-09,Onion,1837,1688,2060,1836
M2,2026-06-10,Onion,1697,1695,2174,1907
M2,2026-06-11,Onion,1895,1785,2191,1949
M2,2026-06-12,Onion,2060,1662,2092,1877
M2,2026-06-13,Onion,1484,1695,2089,1854
M2,2026-06-14,Onion,1881,1638,2014,1878
M2,2026-06-15,Onion,1670,1645,1914,1810
M2,2026-06-16,Onion,2127,1639,2073,1853
M2,2026-06-17,Onion,1982,1626,2011,1893
M2,2026-06-18,Onion,2124,1725,1930,1835
M2,2026-06-19,Onion,1659,1669,1980,1815
M2,2026-06-20,Onion,1448,1821,2131,1931
M2,2026-06-22,Onion,1572,1625,1867,1744
M2,2026-06-23,Onion,2141,1521,1845,1686
M2,2026-06-24,Onion,1633,1673,2206,1935
M2,2026-06-25,Onion,1532,1677,1982,1803
M2,2026-06-27,Onion,1523,1657,1929,1813
M2,2026-06-28,Onion,1447,1678,2027,1820
M2,2026-06-29,Onion,1550,1649,1887,1790
M2,2026-06-30,Onion,1699,1696,2165,1898
M3,2024-01-01,Onion,2662,736,961,853
M3,2024-01-02,Onion,2537,773,949,882
M3,2024-01-03,Onion,2378,895,1042,950
M3,2024-01-04,Onion,2432,875,1020,936
M3,2024-01-05,Onion,2738,721,915,842
M3,2024-01-06,Onion,2263,837,1002,925
M3,2024-01-08,Onion,2772,773,994,873
M3,2024-01-09,Onion,2158,804,975,902
M3,2024-01-10,Onion,2816,740,941,859
M3,2024-01-11,Onion,2482,756,918,860
M3,2024-01-12,Onion,2494,843,1098,959
M3,2024-01-13,Onion,2128,766,958,882
M3,2024-01-15,Onion,2441,814,1018,946
M3,2024-01-16,Onion,2146,792,1029,921
M3,2024-01-17,Onion,2830,788,981,919
M3,2024-01-18,Onion,2962,776,927,860
M3,2024-01-19,Onion,2254,829,983,924
M3,2024-01-20,Onion,2451,770,968,842
M3,2024-01-21,Onion,2736,759,892,827
M3,2024-01-22,Onion,3075,734,923,863
M3,2024-01-23,Onion,2740,811,1036,936
M3,2024-01-24,Onion,2751,876,1024,946
M3,2024-01-26,Onion,2556,760,976,862
M3,2024-01-27,Onion,2666,911,1037,966
M3,2024-01-28,Onion,2549,809,943,853
M3,2024-01-29,Onion,2239,833,1020,923
M3,2024-01-30,Onion,2463,719,913,827
M3,2024-01-31,Onion,2618,782,1014,903
M3,2024-02-01,Onion,3395,760,944,893
M3,2024-02-02,Onion,2744,824,1020,892
M3,2024-02-03,Onion,3334,742,885,834
M3,2024-02-04,Onion,2341,820,999,903
M3,2024-02-05,Onion,2408,797,960,863
M3,2024-02-06,Onion,3225,804,951,852
M3,2024-02-07,Onion,2533,795,980,875
M3,2024-02-08,Onion,2985,791,975,875
M3,2024-02-09,Onion,2324,738,963,854
M3,2024-02-10,Onion,2858,726,931,821
M3,2024-02-11,Onion,2717,699,883,802
M3,2024-02-12,Onion,2943,693,897,783
M3,2024-02-13,Onion,2985,704,820,775
M3,2024-02-14,Onion,3375,819,993,874
M3,2024-02-15,Onion,2905,758,885,830
M3,2024-02-16,Onion,2839,805,981,877
M3,2024-02-17,Onion,2356,768,1026,896
M3,2024-02-18,Onion,2581,737,858,794
M3,2024-02-19,Onion,3217,732,861,807
M3,2024-02-20,Onion,2715,778,955,842
M3,2024-02-21,Onion,2288,682,888,797
M3,2024-02-22,Onion,2909,697,881,775
M3,2024-02-23,Onion,2770,832,1011,906
M3,2024-02-24,Onion,3288,839,1030,906
M3,2024-02-26,Onion,3190,747,850,809
M3,2024-02-27,Onion,3148,700,839,788
M3,2024-02-28,Onion,3038,798,960,859
M3,2024-02-28,Onion,3038,798,960,859
M3,2024-02-29,Onion,2912,699,933,819
M3,2024-03-02,Onion,2165,888,1064,941
M3,2024-03-03,Onion,2415,765,919,852
M3,2024-03-04,Onion,3109,873,1048,967
M3,2024-03-05,Onion,2764,780,931,833
M3,2024-03-06,Onion,2394,797,989,889
M3,2024-03-07,Onion,3051,818,1059,947
M3,2024-03-09,Onion,3037,815,975,910
M3,2024-03-10,Onion,2801,790,1000,909
M3,2024-03-11,Onion,2880,791,968,894
M3,2024-03-12,Onion,2683,754,1013,884
M3,2024-03-13,Onion,2615,840,1056,969
M3,2024-03-14,Onion,2159,723,916,845
M3,2024-03-15,Onion,2375,771,976,878
M3,2024-03-16,Onion,3142,809,1009,921
M3,2024-03-18,Onion,2459,816,946,883
M3,2024-03-20,Onion,2224,752,931,878
M3,2024-03-22,Onion,3036,818,969,893
M3,2024-03-23,Onion,3104,836,980,912
M3,2024-03-24,Onion,2817,754,964,841
M3,2024-03-26,Onion,2866,847,1068,954
M3,2024-03-27,Onion,2166,752,954,858
M3,2024-03-27,Onion,2166,752,954,858
M3,2024-03-28,Onion,2276,755,945,878
M3,2024-03-29,Onion,2379,791,997,869
M3,2024-03-30,Onion,2658,845,1043,930
M3,2024-03-31,Onion,2852,845,1028,936
M3,2024-04-01,Onion,2251,947,1195,1107
M3,2024-04-02,Onion,1929,935,1221,1091
M3,2024-04-03,Onion,1808,963,1219,1092
M3,2024-04-04,Onion,2405,940,1105,1046
M3,2024-04-05,Onion,2613,1012,1194,1074
M3,2024-04-06,Onion,2295,939,1203,1058
M3,2024-04-07,Onion,1986,963,1150,1071
M3,2024-04-09,Onion,2095,1037,1168,1101
M3,2024-04-10,Onion,2076,1062,1233,1152
M3,2024-04-11,Onion,2452,873,1074,993
M3,2024-04-12,Onion,2670,1037,1222,1114
M3,2024-04-13,Onion,2036,982,1290,1139
M3,2024-04-14,Onion,1967,890,1106,993
M3,2024-04-16,Onion,2123,920,1125,991
M3,2024-04-17,Onion,1969,946,1082,1030
M3,2024-04-18,Onion,2650,967,1247,1111
M3,2024-04-20,Onion,2502,929,1115,1014
M3,2024-04-21,Onion,2427,938,1077,1000
M3,2024-04-22,Onion,2546,985,1218,1146
M3,2024-04-23,Onion,1823,988,1208,1070
M3,2024-04-24,Onion,2349,971,1189,1050
M3,2024-04-25,Onion,1921,950,1155,1096
M3,2024-04-26,Onion,2509,913,1177,1045
M3,2024-04-27,Onion,2330,981,1254,1154
M3,2024-04-28,Onion,2538,923,1147,1065
M3,2024-04-30,Onion,2589,1025,1158,1080
M3,2024-05-01,Onion,1846,1160,1348,1276
M3,2024-05-02,Onion,1922,1277,1486,1376
M3,2024-05-03,Onion,2115,1108,1321,1202
M3,2024-05-04,Onion,2139,1162,1521,1367
M3,2024-05-06,Onion,1967,1015,1283,1193
M3,2024-05-07,Onion,2066,1034,1325,1214
M3,2024-05-08,Onion,1910,1148,1445,1260
M3,2024-05-09,Onion,1764,1185,1482,1304
M3,2024-05-10,Onion,1596,1065,1319,1227
M3,2024-05-11,Onion,1894,1252,1514,1337
M3,2024-05-12,Onion,2015,1197,1541,1369
M3,2024-05-14,Onion,2094,1290,1448,1360
M3,2024-05-15,Onion,1552,1218,1401,1307
M3,2024-05-16,Onion,2031,1214,1552,1384
M3,2024-05-17,Onion,1572,1106,1400,1262
M3,2024-05-18,Onion,1980,1136,1293,1225
M3,2024-05-19,Onion,2162,1116,1436,1287
M3,2024-05-20,Onion,1943,1179,1398,1263
M3,2024-05-21,Onion,1591,1096,1351,1242
M3,2024-05-22,Onion,1905,1202,1433,1280
M3,2024-05-23,Onion,1682,1278,1501,1360
M3,2024-05-24,Onion,1809,1297,1473,1375
M3,2024-05-25,Onion,1472,1174,1453,1309
M3,2024-05-26,Onion,1512,1118,1330,1244
M3,2024-05-27,Onion,2089,1111,1355,1282
M3,2024-05-28,Onion,1609,1069,1338,1236
M3,2024-05-29,Onion,1803,1157,1427,1292
M3,2024-05-30,Onion,1841,1058,1350,1235
M3,2024-05-31,Onion,2168,1311,1499,1401
M3,2024-06-02,Onion,1363,1413,1768,1631
M3,2024-06-03,Onion,1269,1383,1707,1523
M3,2024-06-04,Onion,1703,1216,1525,1415
M3,2024-06-05,Onion,1368,1546,1753,1630
M3,2024-06-06,Onion,1669,1290,1513,1411
M3,2024-06-07,Onion,1471,1383,1797,1575
M3,2024-06-08,Onion,1655,1300,1540,1451
M3,2024-06-09,Onion,1761,1445,1750,1540
M3,2024-06-10,Onion,1843,1355,1701,1529
M3,2024-06-11,Onion,1465,1439,1722,1554
M3,2024-06-12,Onion,1610,1304,1706,1523
M3,2024-06-13,Onion,1393,1406,1701,1521
M3,2024-06-14,Onion,1800,1321,1686,1542
M3,2024-06-15,Onion,1679,1298,1658,1478
M3,2024-06-16,Onion,1421,1362,1692,1557
M3,2024-06-17,Onion,1652,1257,1505,1415
M3,2024-06-18,Onion,1838,1390,1745,1635
M3,2024-06-19,Onion,1754,1371,1609,1495
M3,2024-06-20,Onion,1291,1469,1726,1588
M3,2024-06-21,Onion,1297,1321,1614,1480
M3,2024-06-22,Onion,1658,1281,1520,1412
M3,2024-06-23,Onion,1555,1316,1643,1504
M3,2024-06-24,Onion,1456,1402,1808,1612
M3,2024-06-25,Onion,1711,1395,1761,1614
M3,2024-06-26,Onion,1289,1356,1685,1479
M3,2024-06-27,Onion,1469,1430,1707,1523
M3,2024-06-29,Onion,1781,1326,1599,1488
M3,2024-06-30,Onion,1481,1499,1860,1625
M3,2024-07-01,Onion,1221,1711,1993,1828
M3,2024-07-02,Onion,1164,1528,1901,1709
M3,2024-07-03,Onion,1483,1590,1788,1697
M3,2024-07-04,Onion,1174,1439,1781,1685
M3,2024-07-06,Onion,1425,1551,1986,1823
M3,2024-07-07,Onion,1546,1426,1781,1588
M3,2024-07-09,Onion,1160,1495,1772,1579
M3,2024-07-10,Onion,1543,1626,1995,1747
M3,2024-07-12,Onion,1532,1441,1707,1617
M3,2024-07-16,Onion,1246,1490,1895,1747
M3,2024-07-17,Onion,1424,1487,1796,1660
M3,2024-07-19,Onion,1331,1572,1936,1824
M3,2024-07-20,Onion,1357,1433,1679,1581
M3,2024-07-21,Onion,1516,1447,1906,1690
M3,2024-07-23,Onion,1174,1469,1703,1595
M3,2024-07-24,Onion,1554,1487,1755,1631
M3,2024-07-26,Onion,1135,1596,2041,1823
M3,2024-07-27,Onion,1198,1523,1821,1656
M3,2024-07-30,Onion,1147,1508,1782,1649
M3,2024-07-31,Onion,1140,1482,1844,1644
M3,2024-08-01,Onion,1160,1675,1940,1808
M3,2024-08-03,Onion,1407,1719,2080,1878
M3,2024-08-04,Onion,1144,1655,2024,1785
M3,2024-08-06,Onion,1152,1691,2058,1811
M3,2024-08-07,Onion,1410,1740,2154,1899
M3,2024-08-08,Onion,1580,1611,1891,1745
M3,2024-08-09,Onion,1526,1572,1918,1794
M3,2024-08-10,Onion,1322,1519,1824,1661
M3,2024-08-11,Onion,1556,1677,2045,1795
M3,2024-08-12,Onion,1128,1510,1804,1630
M3,2024-08-13,Onion,1536,1521,1967,1751
M3,2024-08-14,Onion,1451,1581,1943,1765
M3,2024-08-16,Onion,1614,1493,1872,1658
M3,2024-08-18,Onion,1194,1732,2149,1870
M3,2024-08-19,Onion,1456,1652,1935,1778
M3,2024-08-20,Onion,1135,1554,1902,1666
M3,2024-08-21,Onion,1460,1623,2072,1827
M3,2024-08-22,Onion,1561,1681,1943,1779
M3,2024-08-24,Onion,1091,1553,1871,1777
M3,2024-08-25,Onion,1635,1609,1988,1810
M3,2024-08-27,Onion,1528,1469,1868,1685
M3,2024-08-28,Onion,1473,1583,1903,1731
M3,2024-08-28,Onion,1473,1583,1903,1731
M3,2024-08-29,Onion,1377,1467,1813,1721
M3,2024-08-31,Onion,1113,1621,1898,1776
M3,2024-09-01,Onion,1598,1568,2034,1772
M3,2024-09-02,Onion,1581,1494,1850,1645
M3,2024-09-03,Onion,1365,1455,1779,1636
M3,2024-09-04,Onion,1459,1676,1936,1770
M3,2024-09-06,Onion,1636,1405,1815,1595
M3,2024-09-07,Onion,1137,1413,1874,1637
M3,2024-09-08,Onion,1522,1698,2019,1792
M3,2024-09-09,Onion,1521,1441,1657,1572
M3,2024-09-10,Onion,1242,1631,1885,1740
M3,2024-09-11,Onion,1204,1516,1891,1747
M3,2024-09-12,Onion,1149,1494,1904,1718
M3,2024-09-13,Onion,1379,1521,1871,1717
M3,2024-09-14,Onion,1313,1523,1921,1776
M3,2024-09-15,Onion,1290,1668,1950,1833
M3,2024-09-15,Onion,1290,1668,1950,1833
M3,2024-09-18,Onion,1533,1545,1958,1774
M3,2024-09-20,Onion,1618,1445,1821,1605
M3,2024-09-22,Onion,1516,1338,1720,1569
M3,2024-09-23,Onion,1329,1676,1946,1786
M3,2024-09-24,Onion,1306,1574,1767,1675
M3,2024-09-25,Onion,1528,1661,1986,1770
M3,2024-09-26,Onion,1225,1435,1816,1601
M3,2024-09-27,Onion,1281,1438,1785,1572
M3,2024-09-28,Onion,1609,1418,1698,1572
M3,2024-09-29,Onion,1209,1424,1828,1657
M3,2024-09-30,Onion,1639,1676,1989,1788
M3,2024-10-01,Onion,1534,2215,2698,2524
M3,2024-10-04,Onion,1528,2040,2648,2377
M3,2024-10-05,Onion,1393,2333,2782,2543
M3,2024-10-06,Onion,1641,2351,2771,2516
M3,2024-10-07,Onion,1630,2282,2872,2552
M3,2024-10-08,Onion,1365,2285,2648,2519
M3,2024-10-09,Onion,1589,2338,2680,2515
M3,2024-10-10,Onion,1301,2259,3025,2636
M3,2024-10-12,Onion,1713,2289,2808,2456
M3,2024-10-14,Onion,1800,2354,2907,2614
M3,2024-10-15,Onion,1713,2229,2590,2385
M3,2024-10-16,Onion,1459,2284,2834,2482
M3,2024-10-17,Onion,1463,2186,2708,2379
M3,2024-10-18,Onion,1377,2286,2997,2611
M3,2024-10-19,Onion,1327,1990,2524,2272
M3,2024-10-21,Onion,1459,1321,1694,1514
M3,2024-10-22,Onion,1667,1248,1574,1434
M3,2024-10-23,Onion,1639,1542,1859,1659
M3,2024-10-24,Onion,1300,1410,1846,1647
M3,2024-10-25,Onion,1835,1450,1787,1652
M3,2024-10-26,Onion,1657,1369,1685,1564
M3,2024-10-27,Onion,1603,1383,1792,1607
M3,2024-10-28,Onion,1472,1300,1656,1451
M3,2024-10-29,Onion,1378,1264,1594,1427
M3,2024-10-30,Onion,1520,1364,1652,1525
M3,2024-10-30,Onion,1520,1364,1652,1525
M3,2024-10-31,Onion,1722,1313,1668,1462
M3,2024-11-01,Onion,1515,1121,1460,1285
M3,2024-11-02,Onion,1605,1067,1314,1219
M3,2024-11-03,Onion,1791,1068,1361,1224
M3,2024-11-04,Onion,1846,1241,1512,1339
M3,2024-11-05,Onion,1778,1214,1419,1342
M3,2024-11-06,Onion,2020,1210,1424,1348
M3,2024-11-07,Onion,1493,1255,1501,1396
M3,2024-11-08,Onion,2006,1037,1360,1211
M3,2024-11-09,Onion,1620,1227,1421,1312
M3,2024-11-10,Onion,1800,1207,1559,1379
M3,2024-11-11,Onion,1663,1110,1389,1286
M3,2024-11-12,Onion,1556,1100,1363,1265
M3,2024-11-13,Onion,2047,1175,1430,1317
M3,2024-11-14,Onion,1605,1228,1572,1408
M3,2024-11-15,Onion,2032,1150,1473,1301
M3,2024-11-16,Onion,2184,1229,1523,1328
M3,2024-11-17,Onion,1714,1189,1443,1336
M3,2024-11-18,Onion,1897,1087,1317,1216
M3,2024-11-19,Onion,1843,1187,1379,1289
M3,2024-11-20,Onion,1480,1308,1555,1385
M3,2024-11-21,Onion,1592,1243,1496,1389
M3,2024-11-22,Onion,1580,1308,1529,1396
M3,2024-11-23,Onion,1643,1236,1506,1351
M3,2024-11-25,Onion,1959,1256,1435,1336
M3,2024-11-26,Onion,2063,1185,1538,1384
M3,2024-11-27,Onion,2034,1226,1522,1393
M3,2024-11-28,Onion,1928,1317,1551,1393
M3,2024-11-29,Onion,2125,1206,1477,1291
M3,2024-11-30,Onion,1814,1119,1422,1299
